zoneid,81sas100929,81sas100930,81sas100931,81sas100932,81sas100933,81sas100934,81sas100935,81sas100936,81sas100937,81sas100938,81sas100939,81sas100940,81sas100941,81sas100942,81sas100943,81sas100944,81sas100945,81sas100946,81sas100947,81sas100948,81sas100949,81sas100950,81sas100951,81sas100952,81sas100953,81sas100954,81sas100955,81sas100956,81sas100957,81sas100958,81sas100959,81sas100960,81sas100961,81sas100962,81sas100963,81sas100964,81sas100965,81sas100966,81sas100967,81sas100968,81sas100969,81sas100970,81sas100971,81sas100972,81sas100973,81sas100974,81sas100975,81sas100976,81sas100977,81sas100978,81sas100979,81sas100980,81sas100981,81sas100982,81sas100983,81sas100984,81sas100985,81sas100986,81sas100987,81sas100988,81sas100989,81sas100990,81sas100991,81sas100992,81sas100993,81sas100994,81sas100995,81sas100996,81sas100997,81sas100998,81sas100999,81sas101000,81sas101001,81sas101002,81sas101003,81sas101004,81sas101005,81sas101006,81sas101007,81sas101008,81sas101009,81sas101010,81sas101011,81sas101012,81sas101013,81sas101014,81sas101015,81sas101016,81sas101017,81sas101018,81sas101019,81sas101020,81sas101021,81sas101022,81sas101023,81sas101024,81sas101025,81sas101026,81sas101027,81sas101028,81sas101029,81sas101030,81sas101031,81sas101032,81sas101033,81sas101034,81sas101035,81sas101036,81sas101037,81sas101038,81sas101039,81sas101040,81sas101041,81sas101042,81sas101043,81sas101044,81sas101045,81sas101046,81sas101047,81sas101048,81sas101049,81sas101050,81sas101051,81sas101052,81sas101053,81sas101054,81sas101055,81sas101056,81sas101057,81sas101058,81sas101059,81sas101060,81sas101061,81sas101062,81sas101063,81sas101064,81sas101065,81sas101066,81sas101067,81sas101068,81sas101069,81sas101070,81sas101071,81sas101072,81sas101073,81sas101074,81sas101075,81sas101076,81sas101077,81sas101078,81sas101079,81sas101080,81sas101081,81sas101082,81sas101083,81sas101084,81sas101085,81sas101086,81sas101087,81sas101088,81sas101089,81sas101090,81sas101091,81sas101092,81sas101093,81sas101094,81sas101095,81sas101096,81sas101097,81sas101098,81sas101099,81sas101100,81sas101101,81sas101102,81sas101103,81sas101104,81sas101105,81sas101106,81sas101107,81sas101108,81sas101109,81sas101110,81sas101111,81sas101112,81sas101113,81sas101114,81sas101115,81sas101116,81sas101117,81sas101118,81sas101119,81sas101120,81sas101121,81sas101122,81sas101123,81sas101124,81sas101125,81sas101126,81sas101127,81sas101128,81sas101129,81sas101130,81sas101131,81sas101132,81sas101133,81sas101134,81sas101135,81sas101136,81sas101137,81sas101138,81sas101139,81sas101140,81sas101141,81sas101142,81sas101143,81sas101144,81sas101145,81sas101146,81sas101147,81sas101148
03BNBC10  ,180,180,0,0,0,0,0,0,487,487,0,0,0,0,0,0,5,20,37,97,147,359,180,180,0,0,0,0,0,0,487,487,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,177,177,0,0,0,0,0,0,472,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,20,37,97,0,0,0,0,5,20,37,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,359,1,3,146,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC11  ,187,185,0,2,0,2,0,0,614,605,0,9,0,9,0,0,5,28,29,171,157,502,187,185,0,2,0,2,0,0,614,605,0,9,0,9,0,0,2,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,183,182,0,1,0,1,0,0,602,598,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,7,2,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,29,171,0,1,0,6,5,26,29,159,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,157,502,2,7,154,489,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC12  ,227,226,1,0,0,0,0,1,678,675,3,0,0,0,0,3,14,28,88,153,188,540,227,226,1,0,0,0,0,1,678,675,3,0,0,0,0,3,1,1,0,0,0,0,0,0,8,8,0,0,0,0,0,0,224,223,1,0,0,0,0,1,663,660,3,0,0,0,0,3,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,88,153,0,2,0,9,13,26,83,144,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,540,0,0,187,535,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC13  ,150,150,0,0,0,0,0,0,482,482,0,0,0,0,0,0,2,24,10,144,122,380,150,150,0,0,0,0,0,0,482,482,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,144,144,0,0,0,0,0,0,468,468,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,10,144,0,0,0,0,2,24,10,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,380,0,0,119,374,2,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC14  ,162,155,1,6,0,2,4,1,533,509,5,19,0,7,12,5,4,16,27,86,120,384,162,155,1,6,0,2,4,1,533,509,5,19,0,7,12,5,43,41,0,2,0,0,2,0,162,156,0,6,0,0,6,0,53,53,0,0,0,0,0,0,176,176,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,59,54,1,4,0,2,2,1,169,151,5,13,0,7,6,5,4,4,0,0,0,0,0,0,15,15,0,0,0,0,0,0,4,16,27,86,2,3,18,17,1,12,4,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,8,0,0,0,0,120,384,31,108,41,136,2,6,0,0,0,0,42,119,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC15  ,163,109,46,8,0,0,8,46,420,336,61,22,1,1,23,61,6,8,27,59,131,296,163,109,46,8,0,0,8,46,420,336,61,22,1,1,23,61,64,58,4,2,0,0,2,4,225,212,9,4,0,0,4,9,7,7,0,0,0,0,0,0,17,17,0,0,0,0,0,0,21,15,0,6,0,0,6,0,60,42,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,6,0,0,0,0,0,0,35,22,13,0,0,0,0,13,67,50,17,0,0,0,0,17,34,5,29,0,0,0,0,29,45,9,35,0,1,1,1,35,6,8,27,59,1,7,8,51,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,5,1,0,2,0,3,1,7,3,131,296,42,137,7,17,17,45,0,0,1,1,29,51,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC16  ,137,104,27,6,0,3,3,29,474,377,78,19,0,8,11,85,20,17,79,110,100,307,137,104,27,6,0,3,3,29,474,377,78,19,0,8,11,85,50,47,3,0,0,0,0,3,198,183,15,0,0,0,0,15,8,4,4,0,0,0,0,4,28,14,14,0,0,0,0,14,20,13,4,3,0,0,3,4,70,56,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8,8,0,0,0,0,0,0,36,32,2,2,0,2,0,4,111,94,8,9,0,5,4,13,21,6,14,1,0,1,0,14,59,22,34,3,0,3,0,36,20,17,79,110,1,10,8,71,6,1,22,3,3,4,6,23,0,0,0,0,0,0,0,5,1,1,5,6,9,1,38,2,100,307,34,123,7,22,16,48,0,0,1,3,23,58,19,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC17  ,158,116,30,12,0,0,12,30,425,363,31,31,0,0,31,31,5,10,31,68,114,277,158,116,30,12,0,0,12,30,425,363,31,31,0,0,31,31,58,53,1,4,0,0,4,1,203,193,1,9,0,0,9,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,42,42,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,1,7,0,0,7,1,51,29,1,21,0,0,21,1,40,12,28,0,0,0,0,28,48,19,29,0,0,0,0,29,5,10,31,68,4,6,29,34,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,2,0,16,1,1,2,4,114,277,33,109,0,1,29,82,0,0,0,0,15,45,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC18  ,83,83,0,0,0,0,0,0,275,275,0,0,0,0,0,0,2,7,19,48,58,204,83,83,0,0,0,0,0,0,275,275,0,0,0,0,0,0,12,12,0,0,0,0,0,0,46,46,0,0,0,0,0,0,47,47,0,0,0,0,0,0,150,150,0,0,0,0,0,0,15,15,0,0,0,0,0,0,57,57,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,7,0,0,0,0,0,0,18,18,0,0,0,0,0,0,2,7,19,48,1,1,12,5,1,5,7,34,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,204,6,26,38,128,10,38,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC19  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC20  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC21  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC22  ,27,7,20,0,0,0,0,20,34,14,20,0,0,0,0,20,0,2,0,6,23,29,27,7,20,0,0,0,0,20,34,14,20,0,0,0,0,20,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,18,0,0,0,0,18,32,14,18,0,0,0,0,18,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,23,29,1,1,0,1,0,0,0,0,0,0,0,0,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC23  ,33,1,32,0,0,0,0,32,33,1,32,0,0,0,0,32,0,0,0,0,30,30,33,1,32,0,0,0,0,32,33,1,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,32,0,0,0,0,32,33,1,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBC24  ,23,8,13,2,0,0,2,13,45,25,14,6,0,0,6,14,1,0,2,0,15,27,23,8,13,2,0,0,2,13,45,25,14,6,0,0,6,14,2,2,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,3,0,2,0,0,2,0,16,10,0,6,0,0,6,0,15,2,13,0,0,0,0,13,20,6,14,0,0,0,0,14,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,15,27,1,5,0,0,0,0,0,0,0,2,4,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD01  ,189,189,0,0,0,0,0,0,546,546,0,0,0,0,0,0,3,5,24,29,65,150,189,189,0,0,0,0,0,0,546,546,0,0,0,0,0,0,172,172,0,0,0,0,0,0,506,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,0,0,0,0,0,0,17,17,0,0,0,0,0,0,5,5,0,0,0,0,0,0,9,9,0,0,0,0,0,0,3,5,24,29,2,5,16,29,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,150,57,139,0,0,0,0,0,0,0,0,5,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD02  ,215,211,0,4,0,0,4,0,589,577,0,12,0,0,12,0,3,6,16,35,151,377,215,211,0,4,0,0,4,0,589,577,0,12,0,0,12,0,24,23,0,1,0,0,1,0,75,68,0,7,0,0,7,0,179,179,0,0,0,0,0,0,483,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,12,0,0,0,0,0,0,8,5,0,3,0,0,3,0,18,13,0,5,0,0,5,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,6,16,35,0,0,0,0,3,5,16,29,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,151,377,9,28,138,343,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD03  ,184,184,0,0,0,0,0,0,481,481,0,0,0,0,0,0,1,6,5,36,126,304,184,184,0,0,0,0,0,0,481,481,0,0,0,0,0,0,7,7,0,0,0,0,0,0,16,16,0,0,0,0,0,0,172,172,0,0,0,0,0,0,454,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,6,5,36,0,0,0,0,1,6,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,304,4,10,122,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD04  ,226,226,0,0,0,0,0,0,659,659,0,0,0,0,0,0,2,17,22,109,137,344,226,226,0,0,0,0,0,0,659,659,0,0,0,0,0,0,39,39,0,0,0,0,0,0,108,108,0,0,0,0,0,0,182,182,0,0,0,0,0,0,532,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8,8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,17,22,109,1,0,6,7,1,15,16,96,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,344,11,16,123,323,0,0,0,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD05  ,229,229,0,0,0,0,0,0,594,594,0,0,0,0,0,0,4,10,18,60,139,317,229,229,0,0,0,0,0,0,594,594,0,0,0,0,0,0,67,67,0,0,0,0,0,0,172,172,0,0,0,0,0,0,158,158,0,0,0,0,0,0,408,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,60,0,1,0,7,3,9,13,53,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,139,317,23,46,115,269,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD06  ,210,210,0,0,0,0,0,0,579,579,0,0,0,0,0,0,0,2,0,11,49,92,210,210,0,0,0,0,0,0,579,579,0,0,0,0,0,0,204,204,0,0,0,0,0,0,563,563,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,92,45,86,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD07  ,212,204,1,7,0,0,7,1,590,575,1,14,0,0,14,1,0,6,0,39,84,183,212,204,1,7,0,0,7,1,590,575,1,14,0,0,14,1,173,167,0,6,0,0,6,0,512,499,0,13,0,0,13,0,7,7,0,0,0,0,0,0,18,18,0,0,0,0,0,0,17,17,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,7,0,1,0,0,1,0,18,17,0,1,0,0,1,0,5,4,1,0,0,0,0,1,11,10,1,0,0,0,0,1,0,6,0,39,0,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,183,58,140,4,7,14,20,0,0,0,0,4,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD08  ,187,187,0,0,0,0,0,0,581,581,0,0,0,0,0,0,2,23,17,146,136,381,187,187,0,0,0,0,0,0,581,581,0,0,0,0,0,0,11,11,0,0,0,0,0,0,31,31,0,0,0,0,0,0,175,175,0,0,0,0,0,0,550,550,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,17,146,0,0,0,0,2,23,17,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,381,8,21,127,359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD09  ,217,217,0,0,0,0,0,0,602,602,0,0,0,0,0,0,0,8,0,42,118,264,217,217,0,0,0,0,0,0,602,602,0,0,0,0,0,0,80,80,0,0,0,0,0,0,238,238,0,0,0,0,0,0,120,120,0,0,0,0,0,0,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,15,15,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,42,0,2,0,6,0,5,0,30,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,118,264,24,42,85,205,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD10  ,198,198,0,0,0,0,0,0,555,555,0,0,0,0,0,0,1,17,14,93,142,359,198,198,0,0,0,0,0,0,555,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,0,0,0,0,0,555,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,14,93,0,0,0,0,1,17,14,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,359,0,0,142,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD11  ,248,248,0,0,0,0,0,0,541,541,0,0,0,0,0,0,4,5,7,29,155,254,248,248,0,0,0,0,0,0,541,541,0,0,0,0,0,0,130,130,0,0,0,0,0,0,356,356,0,0,0,0,0,0,73,73,0,0,0,0,0,0,115,115,0,0,0,0,0,0,24,24,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,19,19,0,0,0,0,0,0,33,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,5,7,29,2,5,4,29,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,254,58,119,58,84,20,24,0,0,0,0,18,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD12  ,204,192,0,8,4,4,12,0,531,506,0,18,7,7,25,0,1,10,9,59,118,238,204,192,0,8,4,4,12,0,531,506,0,18,7,7,25,0,106,100,0,4,2,2,6,0,266,254,0,10,2,2,12,0,84,84,0,0,0,0,0,0,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10,4,0,4,2,2,6,0,19,6,0,8,5,5,13,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,10,9,59,0,4,0,28,1,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,118,238,54,106,55,119,0,0,0,0,0,0,7,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03BNBD13  ,176,175,0,1,0,0,1,0,543,536,0,7,0,0,7,0,2,12,12,74,116,332,176,175,0,1,0,0,1,0,543,536,0,7,0,0,7,0,4,4,0,0,0,0,0,0,10,10,0,0,0,0,0,0,170,169,0,1,0,0,1,0,529,522,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,12,74,0,0,0,0,2,12,12,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,332,1,1,115,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
